ID,Titre,Catégorie,Précisions,,,
7451,Le Douanier Rousseau (Poche),230, 12=Ouvrage  broché,,,
7452,Art pour enfants - Le Douanier Rousseau les chemins de l'imaginaire,143, 13=Français,,,
7453,Paolo Uccello et la représentation du mouvement,137, 12=Ouvrage  broché, 13=Français,,
7454,Portraits dans les collections de l'Ecole des Beaux-Arts,216, 12=Ouvrage  broché, 13=Français,,
7455,Ecrire la mythologie,238, 13=Français,,,
7456,Pierre Loeb,141, 12=Ouvrage  relié, 13=Français,,
7457,De couleurs et d'encres œuvres restaurées des musées d'art et d'histoire de La Rochelle,119, 12=Ouvrage  broché, 13=Français,,
7458,KUNDRY Antoine Wagner. Photographies,150, 12=Ouvrage  broché,,,
7459,L'art Brut de Jean Dubuffet aux origines de la Collection,216, 12=Ouvrage  relié,,,
7460,H. Craig Hanna - Peintures et dessins,216, 12=Ouvrage broché,,,
7463,Majoliques italiennes du musée Antoine Vivenel de Compiègne,135, 12=Ouvrage  broché,,,
7464,Le Cantique des oiseaux illustré par la peinture en Islam d'Orient,145, 12=Ouvrage  broché, 13=Français,,
7466,Balthus. Paintings and Drawings 1934 to 1977 (Edition originale),141, 12=Ouvrage broché,,,
7467,Marc Chagall. Water Colors - Gouaches - Drawings (Edition originale 1969),142, 12=Ouvrage  broché,,,
7468,Jean Dubuffet. The early years 1943 to 1959 (Edition originale 1978),141, 12=Ouvrage  broché,,,
7469,Wifredo Lam. Catalogue Raisonné of the Painted Work. Volume II 1961-1982,264, 12=Ouvrage  relié,,,
7470,Joan Miro. Exhibition of early paintings from 1918 to 1925 (Edition originale 1940),131,,,,
7471,Alberto Giacometti - Pierre Matisse Gallery New York (Edition originale 1950),131,,,,
7472,Ruines d'avenir Michel Butor,216, 13=Français,,,
7474,Walk Hands Eyes : a City (Edition bilingue Anglais / Français),144, 12=Ouvrage  broché,,,
7475,Recettes de peinture,122, 12=Ouvrage  broché, 13=Français,,
7476,Album d'exposition Hubert Robert,216, 12=Ouvrage  broché, 13=Français,,
7477,Album d'exposition Chefs-d'oeuvre de Budapest,216, 12=Ouvrage  broché, 13=Français,,
7478,Catalogue d'exposition Yoko Ono,144, 13=Français / Anglais,,,
7479,Catalogue d'exposition Miquel Barcelo. Sol y sombra,216, 13=Français,,,
7480,Catalogue d'exposition Seydou Keita photographies,216, 12=Ouvrage  relié, 13=Français,,
7481,Catalogue d'exposition Picasso Sculptures,118, 13=Français,,,
7507,Les masques de Jade Mayas,264, 12=Ouvrage  relié, 13=Français,,
7482,Une famille dans l'impressionnisme,125, 13=Français,,,
7483,Sceaux de la Collection Georges Zacos au Musée d'art et d'histoire de Genève,160, 13=Français,,,
7484,Esprits incarnés. Les Planches votives du Golfe de Papouasie,139, 12=Ouvrage  relié,,,
7485,Coffret Nicolas de Crécy,141, 13=Français,,,
7487,Paul Klee,141, 13=Français,,,
7488,Le musée révolutionnaire. Le musée des Monuments français d'Alexandre Lenoir,216, 12=Ouvrage  relié, 13=Français,,
7489,Espace Pierre Cardin,160, 12=Ouvrage  broché, 13=Français,,
7490,A l'ombre des frondaisons d'Arcueil. Dessiner un jardin du XVIIIe siècle,216, 12=Ouvrage  broché, 13=Français,,
7491,Catalogue d'exposition Albert Marquet,216, 12=Ouvrage  relié, 13=Français,,
7492,Louis XV à Fontainebleau. La demeure des rois au temps des Lumières,216, 12=Ouvrage  broché, 13=Français,,
7493,Catalogue d'exposition Paul Klee,216, 12=Ouvrage  relié, 13=Français,,
7494,Album d'exposition Paul Klee (Edition bilingue),230, 12=Ouvrage  broché,,,
7495,Le portrait de couple en Allemagne à la Renaissance,137, 12=Ouvrage  broché, 13=Français,,
7496,D’Alexandre à Auguste. Dynamiques de la création dans les arts visuels et la poésie,137, 12=Ouvrage  broché, 13=Français,,
7497,L'Académie de France à Rome,160, 12=Ouvrage  broché, 13=Français,,
7498,Catalogue L'atelier en plein air les impressionnistes en Normandie,216, 12=Ouvrage  relié, 13=Français,,
7499,Catalogue Théo van Doesburg,216, 12=Ouvrage  relié, 13=Français,,
7500,Flora les fleurs de Mapplethorpe,150, 12=Ouvrage  relié, 13=Français,,
7501,Catalogue Paysages du romantisme à l'impressionnisme les environs de Paris,216, 12=Ouvrage  relié, 13=Français,,
7502,La Laiterie de Marie-Antoinette à Rambouillet,135, 12=Ouvrage  broché, 13=Français,,
7503,En souvenir de Paul Klee. Ecrits et entretiens,137, 12=Ouvrage  broché, 13=Français,,
7508,La photographie hongroise. Brassai Capa Kertész Moholy-Nagy Munkácsi,264, 12=Ouvrage relié, 13=Français,,
7509,La collection Jonas Netter Modigliani Soutine et l'aventure de Montparnasse,264, 12=Ouvrage  relié, 13=Français, 28=Oui,
7510,Dévotion baroque,264, 12=Ouvrage broché, 13=Français,,
7521,Catalogue Passionnément céramique. Collection Frank Nievergelt,216, 12=Ouvrage  relié,,,
7511,La dynastie Brueghel,264, 12=Ouvrage relié, 13=Français, 28=Oui,
7513,Le moment Caravage,160, 12=Ouvrage  relié, 13=Français,,
7514,Porcelaine de Tournai. Scènes galantes et décors historiés,135, 12=Ouvrage  relié, 13=Français,,
7515,Catalogue Les tentures du Parlement de Bretagne. Un décor oublié du palais de justice de Rennes (1897 - 1924),216, 12=Ouvrage  broché, 13=Français,,
7517,Gauguin aux Marquises. L’homme qui rêvait d’une île,137, 12=Ouvrage  broché, 13=Français,,
7518,Jean Planque en Provence un rêve exaucé,137, 12=Ouvrage  broché, 13=Français,,
7519,Musée Unterlinden : Guide des Collections,146, 12=Ouvrage  broché, 13=Français,,
7520,Catalogue Boire de la soif à l'ivresse,216, 12=Ouvrage  broché, 13=Français,,
7522,Catalogue Mythique route des Alpes,216, 12=Ouvrage  broché,,,
7523,Catalogue Rosa Bonheur et sa famille. Trois générations d'artistes,216, 12=Ouvrage  broché, 13=Français,,
7524,Catalogue Scènes de la vie impressionniste. Manet Renoir Monet Morisot...,216, 12=Ouvrage  relié, 13=Français,,
7526,Catalogue Napoléon à Sainte-Hélène. La conquête de la mémoire ,216, 13=Français,,,
7527,Pierre-Paul Prud'hon - Musée Condé de Chantilly,216, 12=Ouvrage  broché, 13=Français,,
7528,Zep open Museum,143, 12=Ouvrage  broché, 13=Français,,
7529,Djamel Tatah,264, 12=Ouvrage  relié,,,
7530,Catalogue Araki Nobuyoshi,150, 12=Ouvrage  relié, 13=Français,,
7531,Catalogue Apollinaire le regard du peintre,216, 12=Ouvrage  relié, 13=Français,,
7533,Catalogue Hans Hartung peintre et légionnaire,216, 12=Ouvrage  relié, 13=Français,,
7534,Catalogue Extra fantômes - Gaîté Lyrique,144, 12=Ouvrage  broché, 13=Français,,
7535,La Villa Medicis,264, 12=Ouvrage  relié, 13=Français,,
7536,Ianchelevici ou la matière transfigurée ,264, 12=Ouvrage  relié, 13=Français,,
7537,Albert Maignan. Peintre et décorateur du Paris fin de siècle,216, 13=Français,,,
7538,Les habitants Raymond Depardon,150, 12=Ouvrage broché, 13=Français,,
7539,Lionel Kazan photographe ,150, 12=Ouvrage  relié,,,
7540,Le Mythe Cléopâtre,264, 12=Ouvrage broché, 13=Français, 28=Oui,
7541,Le Kâma-Sûtra - Spiritualité et érotisme dans l'art indien,161, 12=Ouvrage broché, 13=Français,,
7543,Goya et la modernité,264, 12=Ouvrage relié, 13=Français, 28=Oui,
7546,Roger Taillibert. Le Parc olympique de Montréal croquis,134,,,,
7545,"Christian de Portzamparc les dessins et les jours. ""L'architecture commence avec un dessin"" ",134, 12=Ouvrage  relié, 13=Français,,
7547,Les ballets de Monte-Carlo 1985-2015,135, 12=Ouvrage  relié,,,
7548,Catalogue La Boîte de Pandore. Jan Dibbets une autre photographie,150, 12=Ouvrage  broché, 13=Français,,
7549,Catalogue Amadeo de Souza Cardoso,216, 12=Ouvrage  relié, 13=Français,,
7550,Victor Hugo décorateur. Hauteville House,135, 12=Ouvrage  relié, 13=Français,,
7552,Rembrandt Bugatti sculpteur. Une trajectoire foudroyante,118, 12=Ouvrage relié, 13=Français,,
7553,Rembrandt Bugatti sculptor. Catalogue raisonné (English Edition),230, 12=Ouvrage  relié,,,
7554,Miquel Barceló. Portraits / Autoportraits,144,,,,
7555,Catalogue Les émaux de Limoges à décor profane. Autour des collections du cardinal Guala Bicchieri,216, 12=Ouvrage  broché, 13=Français,,
7556,Carte blanche à Shouchiku Tanabe,216, 12=Ouvrage broché, 13=Français,,
7557,Catalogue Jardins d'Orient. De l'Alhambra au Taj Mahal,216, 13=Français,,,
7558,Le musée intime de Monet à Giverny,137, 12=Ouvrage  relié, 13=Français,,
7559,Catalogue Picasso et les arts et traditions populaires,216, 12=Ouvrage  relié, 13=Français,,
7560,Sculpture on the Move 1946-2016,216,,,,
7561,Daido Moriyama mémoires d'un chien,150, 12=Ouvrage  broché, 13=Français,,
7562,True Stories Sophie Calle,144, 12=Ouvrage relié,,,
7563,Des histoires vraies Sophie Calle,144, 12=Ouvrage relié, 13=Français,,
7564,Aux sources de la Visitation. François de Sales et Jeanne de Chantal ,216, 12=Ouvrage broché, 13=Français,,
7566,Catalogue Poupées et tabous. Le double jeu de l'artiste contemporain,144, 13=Français,,,
7567,Catalogue Pierre Paulin,216, 12=Ouvrage  relié, 13=Français,,
7569,Catalogue John Batho histoire de couleurs,216, 12=Ouvrage  relié, 13=Français,,
7570,Les frères Le Nain - Les écrits de Jacques Thuillier,164, 12=Ouvrage  relié, 13=Français,,
7571,Les gravures historiques de Janinet collections du musée Carnavalet,126, 12=Ouvrage  relié, 13=Français,,
7794,Franck Scurti. My creative method ,264,,,,
7572,Album d'exposition Amadeo de Souza Cardoso ,216, 12=Ouvrage  broché, 13=Français,,
7573,Giorgio de Chirico la fabrique des rêves,264, 13=Français,,,
7576,Hiroshige l'art du voyage,264, 12=Ouvrage  relié, 13=Français,,
7577,Les Batailles de l'Empereur de Chine,121, 12=Ouvrage  broché, 13=Français,,
7578,Monet's Private Picture Gallery at Giverny,230,,,,
7579,Catalogue Mémoire à la mer. Plongée au coeur de l'archéologie sous-marine,216, 12=Ouvrage  broché, 13=Français,,
7580,Peindre le ciel Turner Boudin Monet Van Gogh,263, 12=Ouvrage  relié, 13=Français,,
7581,Catalogue Une modernité hollandaise la collection Singer,141, 12=Ouvrage broché, 13=Français,,
7582,58-68 retour sur une génération - Vers un nouveau cinéma français ,135, 12=Ouvrage  broché, 13=Français,,
7585,Catalogue La Terre le Feu l'Esprit. Chefs-d'oeuvre de la céramique coréenne,216, 12=Ouvrage  relié, 13=Français,,
7586,L’esthétisation du monde,198, 12=Ouvrage  broché, 13=Français,,
7587,Picasso et l'occultisme à Paris,160, 12=Ouvrage  relié, 13=Français,,
7588,Catalogue Charles Gleyre (1806-1874) le romantique repenti,216, 12=Ouvrage  broché, 13=Français,,
7589,Artistes femmes la parenthèse enchantée XVIIIe-XIXe siècles,137, 12=Ouvrage  broché, 13=Français,,
7590,Catalogue Masséot Abaquesne l’éclat de la faïence à la Renaissance,216, 12=Ouvrage  broché, 13=Français,,
7591,Tom Wesselmann,264, 13=Français,,,
7592,Rock'n'Roll 39-59 ,264, 12=Ouvrage  broché, 13=Français,,
7593,La collection des BMW Art Cars,264, 13=Français,,,
7594,L'Expressionnisme une technique sans technique,122, 13=Français,,,
7595,Van Gogh in Provence modernizing tradition,230,,,,
7596,Catalogue Van Gogh en Provence la tradition modernisée,216, 12=Ouvrage  broché, 13=Français,,
7597,Catalogue Dieux génies démons en Egypte ancienne,138, 12=Ouvrage  relié, 13=Français,,
7598,Catalogue Baga mémoires religieuses,139, 12=Ouvrage broché, 13=Français,,
7602, Le Guide de visite du musée national Jean-Jacques Henner,146, 12=Ouvrage broché, 13=Français,,
7603,Le musée Jean-Jacques Henner de la maison d'artiste au musée,125, 13=Français,,,
7604,L'académisme et ses fantasmes le réalisme imaginaire de Charles Gleyre,137, 12=Ouvrage  broché, 13=Français,,
7608,Hector Guimard le geste magnifique de l'art nouveau,134, 12=Ouvrage  broché, 13=Français,,
7606,Charles Gleyre le romantique repenti,216, 12=Ouvrage  broché, 13=Français,,
7609,Georges Dorignac le maître des figures noires,141, 12=Ouvrage  relié, 13=Français,,
7610,Japonais et japonaises  photographies du Japon de Felice Beato,150, 12=Ouvrage  relié, 13=Français,,
7611,Plaisirs casaniers.  Maisons de poupées du XIXe siècle,135, 12=Ouvrage  relié, 13=Français,,
7612,Catalogue Andres Serrano Uncensored photographs ,216, 12=Ouvrage  relié, 13=Français,,
7613,Art pour enfants - Klee l'aventurier des couleurs,143, 12=Ouvrage  broché, 13=Français,,
7614,Art pour enfants - Je suis un artiste (Tome 2),143, 12=Ouvrage  broché, 13=Français,,
7616,Académie française,264, 12=Ouvrage  relié, 13=Français,,
7617,Le Mont Athos,264, 12=Ouvrage  relié, 13=Français,,
7618,Frits Van den Berghe (1883-1939),264, 12=Ouvrage  relié, 13=Français,,
7620,La galerie de Psyché Chantilly,135, 12=Ouvrage  broché, 13=Français,,
7621,Lucian Freud scènes d'atelier,264, 12=Ouvrage relié, 13=Français,,
7622,Lucian Freud sur papier,264, 12=Ouvrage relié, 13=Français,,
7623,Histoires de voir,144, 12=Ouvrage relié, 13=Français,,
7624,Catalogue Maximilien de Meuron. A la croisée des mondes ,216, 13=Français,,,
7625,Catalogue Artistes à Montmartre de Steinlen à Satie 1870-1910,216, 12=Ouvrage  broché,,,
7626,Catalogue Anatomies d'une collection - Palais Galliera ,216, 12=Ouvrage  relié, 13=Français,,
7627,Catalogue Les monuments aux morts de la grande guerre : 36 000 cicatrices,216, 12=Ouvrage  broché, 13=Français,,
7628,La règle et l'intuition Carte blanche à Gérard Traquandi - Abbaye De Montmajour,216, 12=Ouvrage  broché, 13=Français,,
7630,Noirs desseins. Une danse macabre d'après Walter Draesner ,142, 12=Ouvrage  broché, 13=Français,,
7631,Jardins du siècle à venir. Festival international des jardins 2016 Domaine de Chaumont-sur-Loire,216, 12=Ouvrage  broché, 13=Français,,
7632,Les médaillons d'applique rhodaniens d'Arles ,161, 12=Ouvrage  broché, 13=Français,,
7633,Catalogue Claude Viseux (1927-2008) la réalité transformée ,216, 12=Ouvrage  relié, 13=Français,,
7656,Les Marquisiens et leur art,139, 13=Français,,,
7635,Martine Martine. Catalogue raisonné de l'oeuvre,166, 12=Ouvrage  relié, 13=Français,,
7636,Réflexions critiques sur la poésie et sur la peinture : Abbé Du Bos,160, 12=Ouvrage  broché, 13=Français,,
7637,Monumenta 2016. Empires Huang Yong Ping,144, 12=Ouvrage  broché,,,
7638,Chefs-d'oeuvre du Musée national Picasso-Paris,146, 12=Ouvrage broché, 13=Français,,
7639,Venise,238, 13=Français,,,
7640,La Majolique,238, 13=Français,,,
7641,Catalogue Les vies de châteaux - De la forteresse au monument,216, 12=Ouvrage  broché, 13=Français,,
7652,Catalogue Figures de la terre,138, 12=Ouvrage broché, 13=Français,,
7653,Catalogue Cristina Iglesias,118, 12=Ouvrage  relié,,,
7654,Catalogue Intrigantes incertitudes,216, 12=Ouvrage  relié, 13=Français,,
7655,Catalogue Curiosités partagées. Petites histoires d'une collection,146, 12=Ouvrage broché, 13=Français,,
7659,Être ici est une splendeur Vie de Paula M. Becker,131, 12=Ouvrage  broché, 13=Français,,
7660,Album Picabia,141,,,,
7662,Collections Égyptiennes du musée Antoine Vivenel de Compiègne,146, 12=Ouvrage  relié, 13=Français,,
7663,D'après. Des romanciers au musée des Beaux-arts de Lyon,160,,,,
7664,Châteaux vous avez dit châteaux ? Maisons de seigneurs au Moyen Âge,216, 12=Ouvrage  broché, 13=Français,,
7665,Banksy. Histoires & fantasmes ,144, 12=Ouvrage  broché, 13=Français,,
7666,Catalogue Charles Le Brun peintre du Roi Soleil,216, 12=Ouvrage  relié, 13=Français,,
7667,Pont-Aven naissance d'une collection,146, 12=Ouvrage  broché, 13=Français,,
7668,Le jardin des Tuileries,135, 12=Ouvrage  broché, 13=Français,,
7669,Catalogue Amazonie. Le chamane et la pensée de la forêt,216, 13=Français,,,
7671,Catalogue Mata Hoata. Arts et société aux îles Marquises,216, 12=Ouvrage broché, 13=Français,,
7673,Henri Rivière entre impressionnisme et japonisme,157, 12=Ouvrage  broché, 13=Français,,
7674,Art pour enfants - Sculptures en papier dans l'atelier de Picasso,143, 12=Ouvrage broché, 13=Français,,
7675,L'artiste itinérant,160, 12=Ouvrage  broché, 13=Français,,
7676,Catalogue Le ruban c'est la mode,216,,,,
7677,The Bernard and Mary Berenson Collection of European Paintings at I Tatti,230,,,,
7678,Les expositions de figures de cire dans la France de la Révolution et François Orsy sculpteur piémontais,118, 13=Français,,,
7679,Les jardins d'artiste au XIXe siècle en Europe,135, 12=Ouvrage  broché, 13=Français,,
7680,Catalogue Barockissimo les Arts Florissants en scène    ,216,,,,
7681,Musicircus. Oeuvres phares du Centre Pompidou Musée national d'art moderne,216, 13=Français,,,
7684,L'Hôtel de Brienne,264, 12=Ouvrage  relié, 13=Français,,
7685,Catalogue Francis Picabia une rétrospective,216, 12=Ouvrage  relié, 13=Français,,
7686,Singes Baules,139, 12=Ouvrage  relié, 13=Français,,
7687,Catalogue Trois siècles de mode. Fashion Forward,216, 12=Ouvrage  relié, 13=Français,,
7688,L'album des Disegni di Antonio Pallaiuolo ,133, 13=Français,,,
7689,Montreux Jazz Festival : 50 summers of music,150, 12=Ouvrage  broché, 13=Français,,
7690,Eugene Delacroix carnet dit des Pyrénées 1845,157, 13=Français,,,
7692,Ivan Mestrovic l'expression croate chez Rodin,264, 12=Ouvrage  broché, 13=Français / Anglais,,
7693,Bonnard sculpteur. Catalogue raisonné,166, 6=Coédition Nicolas Chaudun Musée d'Orsay, 12=Broché, 13=Français,
7694,Misia l'inspiratrice,264, 12=Ouvrage relié, 13=Français,,
7696,L'hôtel de la Marine Paris,264, 12=Ouvrage relié, 13=Français,,
7697,Catalogue Camoin dans sa lumière,271, 12=Ouvrage  broché, 13=Français,,
7698,Rétrospective Ernest Pignon-Ernest. De traits en empreintes,216, 13=Français,,,
7699,Alice au pays des merveilles à travers l'oeuvre de Yayoi Kusama,263, 13=Français,,,
7700,L'impressionnisme Pascal Bonafoux - CD audio,264,,,,
7701,Dutch Pictures in the collection of Her Majesty the Queen,146, 12=Ouvrage  relié,,,
7703,Cézanne lettres et textes lus par Daniel Mesguich et Matthieu Marie - CD audio ,264, 13=Français,,,
